datasetkey;confidence_level;title;text;More;access;reference.1
eb262b18-0962-4ec4-9b10-7b0d6322e08c;1;Inventaire des écrevisses sur le territoire du bassin versant de l'Alagnon - Données sur les écrevisses du bassin versant de l'Alagnon;Inventaire National du Patrimoine Naturel (2018). Inventaire des écrevisses sur le territoire du bassin versant de l'Alagnon - Données sur les écrevisses du bassin versant de l'Alagnon. UMS PatriNat (OFB-CNRS-MNHN), Paris. Occurrence dataset https://doi.org/10.15468/pittb9 accessed via GBIF.org on 2023-05-17.;;Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17;Inventaire National du Patrimoine Naturel (2018). Inventaire des écrevisses sur le territoire du bassin versant de l'Alagnon - Données sur les écrevisses du bassin versant de l'Alagnon. UMS PatriNat (OFB-CNRS-MNHN), Paris. Occurrence dataset https://doi.org/10.15468/pittb9 accessed via GBIF.org on 2023-05-17.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17
0bd55429-4604-4222-a5c9-a9e811f01260;2;CardObs : Observations naturalistes issues de l'outil CardObs - Données naturalistes de WITTS Antony;Inventaire National du Patrimoine Naturel (2017). CardObs : Observations naturalistes issues de l'outil CardObs - Données naturalistes de WITTS Antony. UMS PatriNat (OFB-CNRS-MNHN), Paris. Occurrence dataset https://doi.org/10.15468/9ovj8r accessed via GBIF.org on 2023-05-17.;;Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17;Inventaire National du Patrimoine Naturel (2017). CardObs : Observations naturalistes issues de l'outil CardObs - Données naturalistes de WITTS Antony. UMS PatriNat (OFB-CNRS-MNHN), Paris. Occurrence dataset https://doi.org/10.15468/9ovj8r accessed via GBIF.org on 2023-05-17.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17
4f0a9cb0-0079-4b22-b1fe-359b7e71a36a;2;CardObs : Observations naturalistes issues de l'outil CardObs - Données naturalistes de SWIFT Olivier;Inventaire National du Patrimoine Naturel (2021). CardObs : Observations naturalistes issues de l'outil CardObs - Données naturalistes de SWIFT Olivier. UMS PatriNat (OFB-CNRS-MNHN), Paris. Occurrence dataset https://doi.org/10.15468/wsyd2b accessed via GBIF.org on 2023-05-17.;;Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17;Inventaire National du Patrimoine Naturel (2021). CardObs : Observations naturalistes issues de l'outil CardObs - Données naturalistes de SWIFT Olivier. UMS PatriNat (OFB-CNRS-MNHN), Paris. Occurrence dataset https://doi.org/10.15468/wsyd2b accessed via GBIF.org on 2023-05-17.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17
2c918110-5ef2-4d22-99aa-9ed56b20fcb9;1;Plan régional d'actions en faveur des odonates (PRAO) : 3ème phase (2017 - 2018) menée par le CEN Aquitaine - Observations faunistiques fortuites réalisées par le CEN Aquitaine (Étude Agrion de Mercure);Inventaire National du Patrimoine Naturel (2021). Plan régional d'actions en faveur des odonates (PRAO) : 3ème phase (2017 - 2018) menée par le CEN Aquitaine - Observations faunistiques fortuites réalisées par le CEN Aquitaine (Étude Agrion de Mercure). UMS PatriNat (OFB-CNRS-MNHN), Paris. Occurrence dataset https://doi.org/10.15468/ndeyf6 accessed via GBIF.org on 2023-05-17.;;Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17;Inventaire National du Patrimoine Naturel (2021). Plan régional d'actions en faveur des odonates (PRAO) : 3ème phase (2017 - 2018) menée par le CEN Aquitaine - Observations faunistiques fortuites réalisées par le CEN Aquitaine (Étude Agrion de Mercure). UMS PatriNat (OFB-CNRS-MNHN), Paris. Occurrence dataset https://doi.org/10.15468/ndeyf6 accessed via GBIF.org on 2023-05-17.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17
5f96349a-b5b9-481c-9849-1af92b9df467;1;Etude des peuplements astacicoles réalisée en Gironde dans le cadre du Plan Régional d’Actions Ecrevisse à Pattes Blanches (Action A2) - Inventaire écrevisse;Inventaire National du Patrimoine Naturel (2021). Etude des peuplements astacicoles réalisée en Gironde dans le cadre du Plan Régional d’Actions Ecrevisse à Pattes Blanches (Action A2) - Inventaire écrevisse. UMS PatriNat (OFB-CNRS-MNHN), Paris. Occurrence dataset https://doi.org/10.15468/mv6jpw accessed via GBIF.org on 2023-05-17.;;Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17;Inventaire National du Patrimoine Naturel (2021). Etude des peuplements astacicoles réalisée en Gironde dans le cadre du Plan Régional d’Actions Ecrevisse à Pattes Blanches (Action A2) - Inventaire écrevisse. UMS PatriNat (OFB-CNRS-MNHN), Paris. Occurrence dataset https://doi.org/10.15468/mv6jpw accessed via GBIF.org on 2023-05-17.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17
7b0c5d40-d7d4-4806-8e0c-441ac4691843;1;Plan de gestion multi-sites à Chiroptères mené par le CEN Aquitaine depuis 2008 - Observations faunistiques fortuites réalisées par le CEN Aquitaine;Inventaire National du Patrimoine Naturel (2021). Plan de gestion multi-sites à Chiroptères mené par le CEN Aquitaine depuis 2008 - Observations faunistiques fortuites réalisées par le CEN Aquitaine. UMS PatriNat (OFB-CNRS-MNHN), Paris. Occurrence dataset https://doi.org/10.15468/egq9qc accessed via GBIF.org on 2023-05-17.;;Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17;Inventaire National du Patrimoine Naturel (2021). Plan de gestion multi-sites à Chiroptères mené par le CEN Aquitaine depuis 2008 - Observations faunistiques fortuites réalisées par le CEN Aquitaine. UMS PatriNat (OFB-CNRS-MNHN), Paris. Occurrence dataset https://doi.org/10.15468/egq9qc accessed via GBIF.org on 2023-05-17.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17
abf9b70d-8d79-4444-ba75-7aa8039f55bc;2;CardObs : Observations naturalistes issues de l'outil CardObs - Données naturalistes de Lilian LEONARD;Inventaire National du Patrimoine Naturel (2022). CardObs : Observations naturalistes issues de l'outil CardObs - Données naturalistes de Lilian LEONARD. UMS PatriNat (OFB-CNRS-MNHN), Paris. Occurrence dataset https://doi.org/10.15468/juscw0 accessed via GBIF.org on 2023-05-17.;;Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17;Inventaire National du Patrimoine Naturel (2022). CardObs : Observations naturalistes issues de l'outil CardObs - Données naturalistes de Lilian LEONARD. UMS PatriNat (OFB-CNRS-MNHN), Paris. Occurrence dataset https://doi.org/10.15468/juscw0 accessed via GBIF.org on 2023-05-17.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17
c9198eaf-f909-4502-9bcd-4e83452fb245;1;Species monitoring and inventories SICONA, Recorder-Lux database;National Museum of Natural History, Luxembourg (2022). Species monitoring and inventories SICONA, Recorder-Lux database. Occurrence dataset https://doi.org/10.15468/3sj48v accessed via GBIF.org on 2023-05-17.;;Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17;National Museum of Natural History, Luxembourg (2022). Species monitoring and inventories SICONA, Recorder-Lux database. Occurrence dataset https://doi.org/10.15468/3sj48v accessed via GBIF.org on 2023-05-17.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17
444d29d0-e07f-4f45-b542-11976b06b3e0;1;Programmes de connaissance sur les milieux secs d'Occitanie - Données CEN M-P Milieux secs;Inventaire National du Patrimoine Naturel (2020). Programmes de connaissance sur les milieux secs d'Occitanie - Données CEN M-P Milieux secs. UMS PatriNat (OFB-CNRS-MNHN), Paris. Occurrence dataset https://doi.org/10.15468/fk9g6z accessed via GBIF.org on 2023-05-17.;;Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17;Inventaire National du Patrimoine Naturel (2020). Programmes de connaissance sur les milieux secs d'Occitanie - Données CEN M-P Milieux secs. UMS PatriNat (OFB-CNRS-MNHN), Paris. Occurrence dataset https://doi.org/10.15468/fk9g6z accessed via GBIF.org on 2023-05-17.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17
9c8377a3-c7b3-47a1-a09b-ac3a519bd1a4;2;Observations naturalistes indépendantes d'origine privée partagées sur la base de données Kollect Nouvelle-Aquitaine-Observations faunistiques de David LESSIEUR;Inventaire National du Patrimoine Naturel (2021). Observations naturalistes indépendantes d'origine privée partagées sur la base de données Kollect Nouvelle-Aquitaine-Observations faunistiques de David LESSIEUR. UMS PatriNat (OFB-CNRS-MNHN), Paris. Occurrence dataset https://doi.org/10.15468/qttt4m accessed via GBIF.org on 2023-05-17.;;Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17;Inventaire National du Patrimoine Naturel (2021). Observations naturalistes indépendantes d'origine privée partagées sur la base de données Kollect Nouvelle-Aquitaine-Observations faunistiques de David LESSIEUR. UMS PatriNat (OFB-CNRS-MNHN), Paris. Occurrence dataset https://doi.org/10.15468/qttt4m accessed via GBIF.org on 2023-05-17.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17
e947a729-98fd-439a-96d2-703e1c04aad3;1;Inventaire en continu de la ZNIEFF 'Vallon de Lavaur'-Observations faunistiques (inventaire) réalisées par le CEN Nouvelle-Aquitaine;Inventaire National du Patrimoine Naturel (2021). Inventaire en continu de la ZNIEFF 'Vallon de Lavaur'-Observations faunistiques (inventaire) réalisées par le CEN Nouvelle-Aquitaine. UMS PatriNat (OFB-CNRS-MNHN), Paris. Occurrence dataset https://doi.org/10.15468/zvxc33 accessed via GBIF.org on 2023-05-17.;;Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17;Inventaire National du Patrimoine Naturel (2021). Inventaire en continu de la ZNIEFF 'Vallon de Lavaur'-Observations faunistiques (inventaire) réalisées par le CEN Nouvelle-Aquitaine. UMS PatriNat (OFB-CNRS-MNHN), Paris. Occurrence dataset https://doi.org/10.15468/zvxc33 accessed via GBIF.org on 2023-05-17.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17
87f62455-777c-4562-a2ca-9cde09292507;2;CardObs : Observations naturalistes issues de l'outil CardObs - Données naturalistes de Jean ICHTER;Inventaire National du Patrimoine Naturel (2016). CardObs : Observations naturalistes issues de l'outil CardObs - Données naturalistes de Jean ICHTER. UMS PatriNat (OFB-CNRS-MNHN), Paris. Occurrence dataset https://doi.org/10.15468/tcmct2 accessed via GBIF.org on 2023-05-17.;;Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17;Inventaire National du Patrimoine Naturel (2016). CardObs : Observations naturalistes issues de l'outil CardObs - Données naturalistes de Jean ICHTER. UMS PatriNat (OFB-CNRS-MNHN), Paris. Occurrence dataset https://doi.org/10.15468/tcmct2 accessed via GBIF.org on 2023-05-17.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17
36d64952-e484-4dbe-86e8-e41b7304de04;2;Observations naturalistes indépendantes d'origine privée partagées sur la base de données Kollect Nouvelle-Aquitaine - Observations faunistiques de Quentin MOLINA;Inventaire National du Patrimoine Naturel (2021). Observations naturalistes indépendantes d'origine privée partagées sur la base de données Kollect Nouvelle-Aquitaine - Observations faunistiques de Quentin MOLINA. UMS PatriNat (OFB-CNRS-MNHN), Paris. Occurrence dataset https://doi.org/10.15468/678q3w accessed via GBIF.org on 2023-05-17.;;Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17;Inventaire National du Patrimoine Naturel (2021). Observations naturalistes indépendantes d'origine privée partagées sur la base de données Kollect Nouvelle-Aquitaine - Observations faunistiques de Quentin MOLINA. UMS PatriNat (OFB-CNRS-MNHN), Paris. Occurrence dataset https://doi.org/10.15468/678q3w accessed via GBIF.org on 2023-05-17.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17
3ecbd706-44d8-469d-b40b-3e1eacaa620c;1;Northumberland Wildlife Trust - Records;Northumberland Wildlife Trust (2023). Northumberland Wildlife Trust - Records. Occurrence dataset https://doi.org/10.15468/h6r5q5 accessed via GBIF.org on 2023-05-17.;;Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17;Northumberland Wildlife Trust (2023). Northumberland Wildlife Trust - Records. Occurrence dataset https://doi.org/10.15468/h6r5q5 accessed via GBIF.org on 2023-05-17.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17
01c7caf3-14cb-4e4e-951f-5cb1996fdd50;2;CardObs : Observations naturalistes issues de l'outil CardObs - Données naturalistes de PERRIER Aurélien;Inventaire National du Patrimoine Naturel (2021). CardObs : Observations naturalistes issues de l'outil CardObs - Données naturalistes de PERRIER Aurélien. UMS PatriNat (OFB-CNRS-MNHN), Paris. Occurrence dataset https://doi.org/10.15468/6vnypc accessed via GBIF.org on 2023-05-17.;;Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17;Inventaire National du Patrimoine Naturel (2021). CardObs : Observations naturalistes issues de l'outil CardObs - Données naturalistes de PERRIER Aurélien. UMS PatriNat (OFB-CNRS-MNHN), Paris. Occurrence dataset https://doi.org/10.15468/6vnypc accessed via GBIF.org on 2023-05-17.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17
963a6b96-4d22-4428-86e4-afee52cf4a8e;1;Species recordings from the Danish National portal Arter.dk;Arter project group (2020). Species recordings from the Danish National portal Arter.dk. Miljøstyrelsen / The Danish Environmental Protection Agency. Occurrence dataset https://doi.org/10.15468/q3yy4u accessed via GBIF.org on 2023-05-17.;;Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17;Arter project group (2020). Species recordings from the Danish National portal Arter.dk. Miljøstyrelsen / The Danish Environmental Protection Agency. Occurrence dataset https://doi.org/10.15468/q3yy4u accessed via GBIF.org on 2023-05-17.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17
002d02ab-2df2-4f48-a1a6-b1cc5bc9ad8e;1;Actions Natura 2000 - Données naturalistes dans le cadre de la participation au réseau N2000;Inventaire National du Patrimoine Naturel (2022). Actions Natura 2000 - Données naturalistes dans le cadre de la participation au réseau N2000. UMS PatriNat (OFB-CNRS-MNHN), Paris. Occurrence dataset https://doi.org/10.15468/6p3cxr accessed via GBIF.org on 2023-05-17.;;Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17;Inventaire National du Patrimoine Naturel (2022). Actions Natura 2000 - Données naturalistes dans le cadre de la participation au réseau N2000. UMS PatriNat (OFB-CNRS-MNHN), Paris. Occurrence dataset https://doi.org/10.15468/6p3cxr accessed via GBIF.org on 2023-05-17.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17
d1620235-125b-45c1-903c-4951428c27a8;2;CardObs : Observations naturalistes issues de l'outil CardObs - Données naturalistes de D'ONOFRIO Patrice;Inventaire National du Patrimoine Naturel (2021). CardObs : Observations naturalistes issues de l'outil CardObs - Données naturalistes de D'ONOFRIO Patrice. UMS PatriNat (OFB-CNRS-MNHN), Paris. Occurrence dataset https://doi.org/10.15468/jfptfs accessed via GBIF.org on 2023-05-17.;;Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17;Inventaire National du Patrimoine Naturel (2021). CardObs : Observations naturalistes issues de l'outil CardObs - Données naturalistes de D'ONOFRIO Patrice. UMS PatriNat (OFB-CNRS-MNHN), Paris. Occurrence dataset https://doi.org/10.15468/jfptfs accessed via GBIF.org on 2023-05-17.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17
4b7d9185-e77b-4b39-9151-239c0d7fa627;2;CardObs : Observations naturalistes issues de l'outil CardObs - Données naturalistes d'Océane ROQUINARC'H;Inventaire National du Patrimoine Naturel (2016). CardObs : Observations naturalistes issues de l'outil CardObs - Données naturalistes d'Océane ROQUINARC'H. UMS PatriNat (OFB-CNRS-MNHN), Paris. Occurrence dataset https://doi.org/10.15468/pxx2hv accessed via GBIF.org on 2023-05-17.;;Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17;Inventaire National du Patrimoine Naturel (2016). CardObs : Observations naturalistes issues de l'outil CardObs - Données naturalistes d'Océane ROQUINARC'H. UMS PatriNat (OFB-CNRS-MNHN), Paris. Occurrence dataset https://doi.org/10.15468/pxx2hv accessed via GBIF.org on 2023-05-17.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17
